0,0
0.26697,0
0.110017,0.511781
0.0715194,0.305313
0.0648221,0.301541
0.0838588,0.352401
0.0868607,0.358565
0.0722605,0.323822
0.0693508,0.322608
0.146741,0.390416
0.0890188,0.363373
0.129515,0.4405
0.092135,0.428596
0.131664,0.441196
0.147178,0.39061
